styleID,ystyleID
14134,114318
1002667,114320
1002666,114323
21992,114324
1003282,114325
21995,114326
1001796,114327
21994,114331
20185,114332
21735,114333
21734,114334
21732,114335
21733,114336
21731,114337
21865,114338
21866,114339
21867,114340
21868,114341
21944,114342
21999,114343
21855,114344
21856,114345
21857,114346
21858,114347
21859,114348
21869,114349
21870,114350
21860,114351
21861,114352
21871,114353
20925,114354
21862,114355
21960,114356
21961,114357
21962,114358
21963,114359
21958,114360
21964,114361
21959,114362
21155,114371
23179,114375
21957,114379
21956,114380
21955,114381
25749,114382
22025,114386
22023,114387
22024,114388
21507,114389
21975,114390
21974,114391
1003319,114392
21508,114393
21509,114397
22345,114399
1003318,114402
1003317,114403
22022,114404
1003288,114406
1003316,114407
1003315,114408
21510,114409
22051,114413
22050,114414
22049,114415
22048,114416
22047,114417
22046,114418
22045,114419
22044,114420
22043,114421
22042,114422
22041,114423
22040,114424
21511,114425
21512,114426
21513,114427
22054,114436
22053,114437
22063,114438
22061,114439
22060,114440
22059,114441
22058,114442
22057,114443
22056,114444
21529,114447
21528,114448
21527,114449
21531,114450
21530,114451
18588,114452
21939,114453
22073,114455
22071,114457
22070,114458
22069,114459
22068,114460
22093,114463
22091,114464
22092,114465
22090,114466
22468,114468
22112,114470
21293,114486
21294,114487
21295,114488
21296,114489
1003335,114493
1003334,114509
1003333,114511
1003332,114512
1003331,114514
22365,114519
22121,114520
22120,114521
22119,114522
18919,114523
22127,114524
22136,114525
22144,114526
22143,114527
22142,114528
22141,114529
22140,114530
22139,114531
22138,114532
22137,114533
22135,114534
16029,114536
21405,114540
21408,114541
21417,114544
20951,114545
20950,114546
20949,114547
20948,114548
20947,114549
20946,114550
21406,114551
21409,114552
21412,114553
21415,114554
21418,114555
20941,114556
20942,114557
20945,114560
22155,114561
22154,114562
22153,114563
22152,114564
22165,114565
22146,114566
1003324,114567
1003323,114568
1003322,114569
1003321,114570
1003320,114571
1003325,114572
21970,114573
21969,114574
21949,114575
25031,114576
22191,114577
22190,114578
22189,114579
22188,114580
22187,114581
22173,114582
22174,114583
22175,114584
22176,114585
22177,114586
22178,114587
22179,114588
22180,114589
22181,114590
22151,114591
22150,114592
22212,114594
22103,114595
22102,114596
22695,114598
22219,114599
22218,114600
22217,114601
22216,114602
22238,114603
22237,114604
22236,114605
22235,114606
22234,114607
22233,114608
22170,114628
22169,114629
22132,114630
22131,114631
22130,114632
22129,114633
17802,114634
22312,114635
22164,114637
20986,114638
21203,114642
21202,114643
22277,114648
22278,114649
1003337,114650
17531,114652
22337,114653
22336,114654
22335,114655
22086,114656
22324,114658
22323,114659
22322,114660
22321,114661
22320,114662
22319,114663
22318,114664
22317,114665
22316,114666
22315,114667
22087,114668
22297,114669
20802,114670
22521,114671
22618,114672
22615,114673
22520,114674
22517,114675
22621,114676
22619,114677
22296,114678
22295,114679
22294,114680
22293,114681
22292,114682
22289,114683
22288,114684
22299,114685
22306,114687
22305,114688
22307,114689
22101,114690
22123,114691
22326,114694
22327,114695
22036,114696
22030,114697
22579,114700
1004378,114705
1003231,114706
1004395,114707
1004393,114708
1003230,114709
1004371,114711
1004390,114712
22342,114715
22309,114716
22310,114717
22311,114718
22357,114720
22358,114721
22371,114724
21275,114736
22379,114737
22270,114738
22373,114739
22374,114740
22375,114741
22376,114742
22378,114743
22355,114746
22354,114747
22157,114749
22156,114750
22396,114753
22398,114754
22397,114755
22399,114756
22411,114761
22410,114762
22409,114763
22408,114764
22407,114765
22406,114766
22417,114767
22416,114768
22415,114769
22414,114770
22413,114771
22412,114772
23444,114774
22405,114775
22404,114776
22403,114777
22402,114778
22390,114779
22391,114781
22392,114783
22393,114786
22420,114791
1003280,114792
1003352,114793
25280,114794
22426,114796
22424,114797
22422,114798
22427,114799
22425,114800
22423,114801
22421,114802
22203,114803
22444,114804
22443,114805
22341,114806
22441,114807
22442,114808
22440,114809
20740,114810
20741,114811
22481,114814
22343,114816
22344,114817
17542,114818
19202,114819
22250,114820
22496,114821
22249,114822
22493,114823
22431,114824
22492,114825
22432,114826
22430,114827
22429,114828
22484,114829
22346,114830
22483,114831
22516,114832
22482,114833
22445,114834
22447,114835
21421,114836
22510,114837
22511,114838
22512,114839
22486,114840
22487,114841
22488,114842
22489,114843
22490,114844
22491,114845
18982,114846
22525,114847
22332,114848
22513,114849
22515,114850
22197,114851
22301,114854
22338,114855
22508,114856
22509,114858
21795,114860
22538,114861
22537,114862
22536,114863
22535,114864
22528,114865
22527,114866
26213,114867
24370,114869
22273,114872
22543,114874
22542,114875
22541,114876
21185,114878
22503,114879
22287,114880
23020,114881
24632,114886
25997,114887
24106,114893
25629,114894
26067,114900
22997,114908
22523,114912
21361,114920
23070,114923
21206,114925
21205,114927
22599,114929
22602,114930
21983,114933
15498,114935
22635,114941
22634,114942
22434,114944
22632,114945
22633,114946
22616,114955
22620,114956
22622,114957
22617,114968
18883,114969
22352,114980
22351,114982
22350,114983
22349,114984
22348,114985
22347,114986
21758,114991
21759,114992
21760,114993
21762,114994
21761,114995
21763,114996
26223,114997
22625,115003
22624,115004
22627,115005
22623,115006
1003369,115007
1003363,115008
22626,115009
1003361,115010
1003367,115011
1003365,115012
22649,115013
22648,115014
22647,115015
22646,115016
22645,115017
1003364,115018
22644,115019
1003362,115020
22643,115022
22642,115023
22436,115024
22641,115025
1003368,115026
22437,115027
1003366,115028
22640,115029
1003360,115030
1003359,115031
21648,115032
21649,115033
22651,115034
19908,115035
22565,115036
22564,115037
22563,115038
22562,115039
22561,115040
22560,115041
17832,115043
22558,115044
22557,115045
22556,115046
22555,115047
22554,115048
22553,115049
22552,115050
22551,115051
22550,115052
22549,115053
22548,115054
22547,115055
22546,115056
22545,115057
22518,115058
24552,115070
29053,115071
22498,115072
22497,115073
28650,115074
22672,115077
22673,115078
22674,115079
22675,115080
22676,115081
22677,115082
22588,115094
22587,115095
22584,115096
22586,115098
8490,115102
22198,115104
19299,115105
1003278,115107
1003274,115108
1003275,115109
1002494,115110
22791,115111
22790,115112
21520,115113
21519,115114
21518,115115
22670,115117
22669,115118
20686,115119
22668,115120
22667,115121
22666,115122
22665,115123
22664,115124
22663,115125
22662,115126
22661,115127
22660,115128
22659,115129
22658,115130
22657,115131
22761,115137
22479,115138
22760,115139
22533,115140
22757,115141
22532,115142
22531,115143
22530,115144
22529,115145
22756,115146
22755,115147
22754,115148
22753,115149
22752,115150
22751,115151
22750,115152
22749,115153
22196,115156
22723,115158
22721,115160
22715,115167
22734,115169
22733,115170
22732,115171
22731,115172
22730,115173
22729,115174
22477,115175
22728,115176
22727,115177
22726,115178
22725,115179
22681,115186
22678,115187
22762,115188
22767,115189
22768,115190
19407,115191
22769,115192
22770,115193
22771,115194
22772,115195
22773,115196
22652,115197
22739,115198
22738,115199
22737,115200
22736,115201
1003383,115205
1003382,115206
1003415,115207
1003414,115208
20769,115210
22899,115211
22475,115213
21712,115214
22785,115215
20580,115216
22786,115217
22787,115218
1001189,115231
1001188,115232
22801,115250
22802,115251
22803,115252
22804,115253
22704,115255
22810,115256
22812,115257
22815,115258
22820,115259
22821,115260
21194,115261
22572,115262
1003386,115263
1003385,115264
22833,115267
22834,115268
22835,115269
22836,115271
1003064,115273
1003399,115290
1003400,115297
1003398,115298
1003393,115299
1003394,115300
22845,115303
18539,115304
22849,115305
22840,115307
22841,115308
22842,115309
22843,115310
22844,115311
22846,115312
22847,115313
21305,115315
22871,115320
22870,115321
22868,115322
22867,115323
1003392,115330
1003395,115331
1003397,115332
1003396,115333
1003409,115336
22889,115338
22890,115339
22883,115340
22884,115341
22885,115342
22886,115343
22887,115344
22888,115345
22881,115346
22882,115347
22891,115348
22892,115349
22893,115350
22894,115351
22895,115352
22896,115353
1002157,115355
1002155,115356
1003436,115360
1003594,115363
1003595,115366
1003423,115373
1003425,115377
1003427,115379
1003429,115381
22452,115382
23163,115383
22876,115384
22877,115386
22900,115387
22901,115388
22902,115389
1003456,115394
1003455,115395
22439,115407
22929,115408
22928,115409
22927,115410
22926,115411
22925,115412
22913,115431
22912,115432
22911,115435
22910,115436
22934,115440
22933,115441
22932,115442
22931,115443
22947,115446
22948,115447
22949,115448
22950,115449
22951,115450
22952,115451
22954,115452
21432,115454
22956,115455
22955,115456
22953,115457
22942,115458
17036,115463
22860,115468
23069,115472
22985,115475
22989,115476
22988,115477
22987,115478
22986,115479
22984,115480
22983,115481
22982,115482
22330,115484
23051,115486
23052,115487
22331,115488
22612,115489
22993,115490
22992,115491
22991,115492
22582,115493
22996,115494
23002,115495
23001,115496
22687,115497
22998,115498
22999,115501
22606,115502
23000,115503
23003,115504
19545,115505
22084,115507
23006,115508
23007,115509
29926,115544
22924,115546
21148,115547
23031,115552
23030,115553
23029,115554
23033,115555
23035,115557
23759,115560
23609,115561
25623,115563
25621,115564
23060,115566
23059,115567
23058,115568
23061,115569
22920,115570
23062,115571
23455,115572
23063,115573
23414,115574
22571,115579
22964,115580
22965,115581
22966,115582
22915,115583
23079,115584
22858,115596
22861,115598
22862,115599
19631,115601
19078,115602
23019,115604
23018,115605
23017,115606
23016,115607
23015,115608
1003442,115609
23022,115610
23027,115611
23026,115612
23025,115613
23024,115614
23023,115615
1003441,115616
1003440,115617
1003439,115618
1003438,115619
22451,115620
23107,115621
23108,115622
1003451,115623
1003450,115624
23106,115628
23105,115629
21464,115630
23064,115631
22963,115632
23065,115633
23055,115634
19632,115641
29401,115643
23138,115647
23137,115648
23141,115649
23155,115650
23156,115651
23157,115652
23158,115653
23159,115654
23160,115655
21887,115656
21440,115658
22650,115661
22116,115662
22589,115664
1003454,115666
1003453,115667
23174,115681
23173,115682
23166,115684
9665,115695
23195,115696
23039,115697
23041,115698
23194,115699
23193,115700
23192,115701
23191,115702
23190,115703
23189,115704
22314,115708
23164,115709
23165,115710
23274,115711
23053,115712
22994,115713
23273,115714
23056,115715
23054,115716
23188,115717
23187,115718
23186,115719
23133,115720
20771,115723
22795,115724
22796,115725
22797,115726
22798,115727
21500,115728
22792,115729
22793,115730
22794,115731
23214,115732
23215,115733
23216,115734
23217,115735
23218,115736
23219,115737
23228,115738
23227,115739
23230,115740
23229,115741
1004209,115742
23047,115748
16368,115749
23212,115752
20772,115753
23211,115754
23210,115755
22593,115756
23049,115757
22591,115758
23367,115759
23363,115760
23366,115761
23365,115762
23364,115763
1003348,115764
1003346,115765
1003347,115766
1002665,115767
23243,115768
1002553,115773
1002543,115774
1002535,115775
1002527,115776
1002510,115777
1002501,115778
1002594,115779
1002586,115780
23239,115782
23240,115783
23348,115794
23206,115796
23205,115797
23203,115798
23202,115799
23201,115802
23604,115803
23200,115804
23199,115805
23198,115806
23197,115807
23209,115808
23208,115809
23282,115810
22065,115811
18209,115812
23279,115813
23280,115814
23222,115815
23283,115816
23284,115817
23285,115818
23286,115822
23262,115823
23721,115824
23263,115825
23261,115827
23260,115828
23259,115829
23257,115830
23258,115831
23253,115834
23252,115835
23251,115836
23249,115839
23250,115840
23265,115841
23102,115842
23101,115843
23100,115844
23099,115845
23098,115846
23097,115847
23096,115848
23095,115849
23094,115850
23093,115851
23092,115852
23091,115853
23090,115854
23089,115855
23073,115856
23909,115857
23446,115860
22865,115865
22866,115866
20043,115867
23318,115869
23316,115870
23315,115872
23314,115873
22864,115874
23313,115875
23312,115876
23311,115877
22863,115878
23310,115879
23317,115880
23319,115894
23320,115895
23321,115896
23309,115897
23322,115898
23303,115909
23354,115916
23355,115917
23406,115918
1003523,115919
1003517,115920
1003520,115921
1002896,115922
1003532,115923
1003528,115924
1003530,115925
1003526,115926
1003524,115927
1003518,115928
1003521,115929
1003515,115930
1003533,115931
1003529,115932
1003531,115933
1003527,115934
1003525,115935
1003519,115936
1003522,115937
1003516,115938
24227,115939
20237,115950
23220,115952
23183,115953
23829,115961
23484,115963
1003539,115965
23332,115966
23335,115967
23334,115968
23333,115969
23349,115970
23350,115971
23346,115974
23347,115975
19659,115976
23387,115977
23389,115978
1003601,115980
23400,115987
23401,115988
23402,115990
23404,115991
23405,115992
23415,115993
23071,115994
23413,115995
23384,115999
23385,116000
23386,116001
23443,116002
23445,116003
23442,116004
23441,116005
23392,116006
23391,116007
25130,116009
25129,116010
25128,116011
23169,116012
23409,116013
23410,116014
23403,116015
1003298,116019
1003302,116022
23921,116027
1003307,116036
1003309,116038
1003301,116047
23419,116048
23447,116055
23448,116056
23449,116057
23450,116058
23451,116059
22029,116060
23453,116061
23454,116062
23477,116063
23476,116064
23475,116065
23474,116066
23473,116067
23468,116068
23469,116069
23426,116070
23427,116071
23428,116072
23429,116073
23430,116075
23431,116076
23470,116077
23432,116078
23433,116079
23471,116082
23479,116085
23920,116088
23358,116090
22568,116091
23289,116092
23290,116093
23291,116094
23374,116095
23377,116096
23376,116097
23378,116098
23375,116099
23287,116100
1004058,116101
1004057,116102
23238,116104
23036,116106
24007,116107
24006,116108
24005,116109
24004,116110
23496,116111
23497,116112
23498,116113
23499,116114
2388,116119
21747,116123
2386,116124
2387,116125
3578,116126
24018,116128
23519,116129
1003404,116131
23518,116132
23517,116133
1003403,116134
23516,116135
1003402,116136
23515,116137
23514,116138
1003401,116139
23512,116141
23511,116142
23510,116143
23508,116145
23524,116147
1003584,116150
1003585,116151
1003586,116152
1003715,116153
1003588,116154
1003589,116155
1003590,116156
1003591,116157
23739,116160
1003602,116161
1003603,116162
23383,116176
23382,116177
23381,116178
22573,116179
23362,116180
23361,116181
23360,116182
23359,116183
22601,116184
23422,116186
23548,116187
24087,116188
1003308,116193
22115,116198
23540,116200
23538,116207
23536,116208
23574,116210
23573,116211
23572,116212
23571,116213
23570,116214
23679,116221
24546,116228
23576,116229
24545,116230
24544,116231
23616,116236
23615,116237
1002927,116240
1003632,116241
1003633,116242
1005247,116243
23617,116244
23648,116266
23640,116267
23641,116269
23642,116270
23643,116271
23644,116272
23645,116273
23646,116274
23613,116275
23654,116276
23653,116277
23939,116282
24217,116284
23278,116285
24218,116286
23818,116287
19241,116288
24025,116289
23811,116291
23118,116292
23122,116293
23119,116294
23123,116295
22461,116296
23120,116297
23125,116300
23126,116301
23662,116307
23663,116308
23664,116309
23667,116310
23665,116311
23666,116312
23668,116313
23669,116314
23670,116315
23671,116316
23564,116317
23563,116318
23682,116319
23556,116320
23683,116321
23626,116323
23625,116324
23566,116325
23565,116326
23557,116327
23558,116328
23629,116329
23628,116330
23627,116331
23608,116332
23633,116333
23632,116334
23691,116335
25694,116336
24032,116337
23655,116338
23656,116339
23657,116340
23619,116341
23700,116342
23702,116343
23701,116344
23696,116345
23697,116346
23698,116347
23699,116348
23760,116351
22788,116352
23603,116353
23703,116354
23707,116355
22789,116356
23706,116361
23705,116364
23761,116366
23704,116367
23762,116379
23763,116380
23764,116381
22372,116382
24375,116383
23271,116391
23270,116392
23269,116393
23268,116394
21182,116398
21181,116399
23738,116400
23737,116401
24063,116402
23789,116403
23724,116404
23736,116405
23735,116406
23153,116408
23716,116410
23718,116411
23719,116412
23720,116413
23690,116414
23766,116415
23765,116416
23770,116419
23621,116420
23754,116425
23752,116426
23751,116427
23750,116428
23749,116429
23748,116430
23747,116431
30355,116432
23464,116433
23746,116434
23757,116435
23463,116436
23756,116437
23755,116438
23781,116439
23610,116440
23611,116441
23780,116442
23612,116443
22578,116444
23779,116445
23462,116446
23461,116447
23595,116448
23459,116449
20965,116450
23460,116451
23458,116452
23527,116453
23456,116454
23526,116455
23740,116456
23741,116457
23742,116458
23743,116459
23744,116460
23723,116462
23586,116465
1003641,116466
23585,116467
23552,116468
23553,116469
23583,116472
23582,116473
23551,116474
23581,116475
23580,116476
1003460,116477
1003459,116478
1003663,116479
23605,116480
23606,116481
20797,116482
23607,116483
23686,116484
23799,116489
23800,116490
22822,116491
23812,116492
23813,116493
23815,116496
23816,116497
12172,116498
16758,116499
23600,116500
23599,116501
23598,116502
23597,116503
23596,116504
23594,116505
23593,116506
23592,116507
23591,116508
23714,116512
23674,116513
24284,116514
23839,116515
23922,116516
23923,116517
23924,116518
23925,116519
23926,116520
23927,116521
23928,116522
23929,116523
23675,116538
23845,116539
23844,116540
23876,116546
23877,116547
23234,116557
23910,116558
23825,116561
25726,116562
23911,116563
23912,116564
23913,116565
23914,116566
23902,116567
23915,116568
23917,116569
23918,116570
23237,116571
23916,116572
1003696,116577
25891,116578
23919,116592
14704,116594
23772,116596
1003676,116600
1003677,116601
1003678,116602
23933,116603
23932,116605
23931,116606
23930,116607
1003688,116608
1003658,116610
1003657,116611
1003656,116612
1003652,116613
1003655,116614
1003651,116616
1003653,116617
1003650,116618
24204,116626
1003687,116627
1003686,116628
1003685,116629
1003684,116630
1003682,116631
1003680,116632
23008,116634
23009,116635
23010,116636
23014,116637
23013,116639
22272,116641
22274,116642
21965,116643
21738,116644
21740,116645
21742,116646
21966,116647
23577,116650
23578,116651
23944,116652
23945,116653
23946,116654
23947,116655
23948,116656
23949,116657
23950,116658
23951,116659
23952,116660
23867,116661
23957,116662
23974,116663
23973,116664
23975,116665
23976,116666
23977,116667
23953,116668
23978,116669
23979,116670
23980,116671
23981,116672
23868,116673
23969,116674
23967,116675
23968,116676
23966,116677
24539,116678
19832,116679
23995,116680
23994,116681
23993,116682
23992,116683
23991,116684
23990,116685
23989,116686
24001,116687
24002,116688
24003,116689
19314,116690
24024,116691
24023,116692
24022,116693
24021,116694
24020,116695
23959,116696
24039,116697
23988,116698
23987,116699
23986,116700
23985,116701
23984,116702
23983,116703
23982,116704
24038,116705
23903,116706
23964,116707
23963,116708
19270,116709
23962,116710
23961,116711
23960,116712
24117,116713
24118,116714
24031,116715
23568,116716
24033,116717
24034,116718
24035,116719
24036,116720
23504,116725
24050,116726
24126,116727
24062,116728
23717,116729
24060,116731
23935,116732
24059,116734
23131,116735
24058,116736
24057,116738
24079,116742
24080,116743
24082,116744
24081,116745
24083,116746
24278,116747
24295,116748
24294,116749
24296,116750
24299,116751
24300,116752
23326,116755
23327,116756
23328,116757
23329,116758
23330,116759
23331,116760
24115,116761
24114,116762
24838,116763
24111,116765
24071,116766
24107,116767
24109,116768
24110,116769
24070,116770
24108,116771
24100,116772
24097,116773
24093,116778
24092,116779
24091,116780
24228,116785
24229,116786
24230,116787
24231,116788
24232,116789
24233,116790
23236,116791
1003695,116792
1003694,116793
1003631,116794
24073,116795
24130,116796
24133,116797
24132,116798
24131,116799
24105,116800
23938,116801
23937,116802
23936,116803
24077,116804
24104,116805
24135,116806
24136,116807
24137,116808
24103,116809
24138,116810
24139,116811
24102,116812
24101,116813
23934,116814
24042,116815
31886,116817
24145,116818
24530,116820
25153,116821
25154,116822
25156,116823
25157,116824
24170,116825
24172,116826
24171,116827
24173,116828
24121,116830
24176,116831
24120,116832
24177,116833
24175,116834
24000,116835
23998,116837
23997,116838
23996,116839
23871,116840
1003698,116843
1003700,116845
1003697,116846
1003699,116847
24205,116850
24206,116851
24207,116852
23072,116853
1003043,116854
1003040,116855
24212,116858
24211,116860
24134,116861
24210,116862
24209,116865
1003039,116866
24208,116867
1003044,116868
1003041,116871
21053,116874
21052,116875
21051,116876
1003042,116877
1003070,116884
1003074,116885
1003073,116890
1003071,116891
1003072,116895
24157,116900
24156,116901
24155,116902
24154,116903
24125,116904
24153,116905
23502,116907
23501,116908
23500,116909
24165,116910
24164,116911
22458,116912
24163,116914
24162,116915
24161,116916
24160,116917
24159,116918
24226,116920
23116,116921
24152,116924
24151,116925
24150,116926
24149,116927
24148,116928
24147,116929
20868,116931
1001058,116933
23802,116934
22126,116935
22240,116936
1003691,116938
24249,116940
24248,116941
24190,116942
24192,116944
21488,116946
24193,116947
24237,116948
24238,116949
24239,116950
24128,116951
22478,116952
24240,116953
24256,116954
24257,116955
22113,116956
24255,116957
24254,116958
24251,116959
24253,116960
24250,116961
24252,116962
24074,116965
24116,116966
24267,116967
24266,116968
24265,116970
24264,116971
24263,116972
24262,116973
24045,116974
24277,116975
24279,116976
24258,116977
24276,116978
24275,116979
24274,116980
24340,116981
24341,116982
24342,116983
24343,116984
24305,116991
24306,116992
24304,116993
24307,116994
24301,116995
24285,116996
24286,116997
24287,116998
24288,116999
24313,117000
22450,117001
23235,117002
24321,117004
24316,117005
23299,117006
23300,117007
24324,117008
24325,117009
24140,117010
24141,117011
24142,117012
24143,117013
24144,117014
24339,117016
22462,117017
24017,117019
24016,117020
24194,117024
24195,117025
24235,117026
24234,117027
24236,117028
24357,117029
24363,117030
24362,117031
24364,117032
24361,117033
24360,117034
24359,117035
24358,117036
1003716,117037
1003717,117038
23836,117040
24376,117041
24374,117042
24219,117043
24373,117044
24372,117045
24387,117046
24388,117047
24389,117048
24390,117049
24391,117050
24166,117051
23246,117052
24409,117060
24408,117061
24411,117062
22171,117063
24392,117064
24405,117065
24402,117066
23184,117067
24423,117068
24701,117069
24422,117070
24421,117071
24426,117072
24406,117073
24410,117074
24413,117075
24414,117077
24419,117078
24417,117079
24420,117080
24331,117082
19232,117083
24330,117084
23722,117085
24334,117086
24335,117087
22943,117088
24336,117089
24188,117092
24189,117093
24458,117094
24182,117095
24183,117096
24184,117097
24185,117098
24186,117099
24187,117100
24445,117102
24465,117104
24460,117105
24443,117106
24441,117107
24415,117108
24446,117112
24418,117113
24444,117114
24412,117115
24442,117116
24404,117117
24401,117118
24400,117119
24399,117120
24398,117121
24397,117122
24396,117123
24649,117124
1003713,117126
1003712,117127
24472,117137
24473,117138
24367,117139
24368,117140
24394,117141
24538,117142
24537,117143
24886,117161
24502,117169
24503,117170
1003721,117174
1003420,117189
22225,117201
21998,117202
24475,117203
24010,117204
24476,117205
24224,117206
24009,117207
24474,117208
24008,117209
1003722,117210
1003714,117211
1003709,117219
24510,117221
24511,117222
24508,117223
24509,117224
24512,117225
24513,117226
24514,117227
24504,117231
27863,117245
24490,117252
24491,117253
24535,117254
24492,117255
24534,117256
24533,117257
24532,117258
24531,117259
24507,117260
23731,117261
23730,117262
24648,117264
1003870,117265
1003864,117266
1003858,117267
1003798,117268
27667,117269
25559,117270
1003872,117271
1003866,117272
24647,117273
24621,117274
24620,117275
24619,117276
24618,117277
1003860,117278
24557,117279
1003865,117280
1003871,117281
24558,117282
1003799,117284
1003867,117285
1003873,117286
1003874,117288
1003868,117289
1003862,117290
1003875,117291
1003869,117292
1003863,117293
1003840,117295
1003837,117296
1003803,117297
1003841,117299
1003834,117302
1003842,117303
1003835,117306
1003843,117307
1003830,117310
1003812,117311
1003831,117312
1003813,117313
1003808,117314
1003806,117315
1003809,117316
1003807,117317
1003853,117327
1003850,117330
1003847,117331
24584,117332
1003854,117333
1003855,117334
1003848,117337
1003844,117338
1003851,117339
1003800,117340
1003849,117341
1003845,117342
24583,117343
1003852,117344
24582,117345
24581,117346
24580,117348
24579,117349
24578,117350
24586,117351
24517,117352
24588,117353
24587,117354
24350,117355
22653,117356
24590,117358
24589,117359
24577,117364
24576,117365
24575,117366
24574,117367
24606,117368
24605,117369
24604,117370
21288,117371
24626,117378
24506,117379
24627,117380
24625,117381
21374,117382
24624,117383
22594,117384
22610,117385
24075,117386
24323,117387
24643,117388
24543,117389
24644,117390
24646,117391
24636,117392
24637,117393
24640,117394
24638,117395
24639,117396
30393,117397
24642,117398
19417,117400
24521,117403
24658,117409
24659,117410
24660,117411
24657,117413
24661,117415
24662,117416
24663,117417
22777,117424
26388,117427
25951,117428
24851,117429
24553,117430
24617,117432
22570,117433
24670,117434
24671,117435
24668,117436
24669,117437
24665,117438
24666,117439
24667,117440
24672,117441
24664,117442
23288,117443
24653,117444
24655,117445
24654,117446
20926,117447
23788,117449
23787,117450
24688,117451
23786,117452
23782,117453
24634,117454
23785,117455
22872,117456
23734,117458
23733,117459
24673,117471
24381,117474
24382,117475
24386,117476
24383,117477
24385,117478
24384,117479
24694,117480
24695,117481
20557,117482
20558,117483
20559,117484
20389,117485
20560,117486
20157,117487
20694,117488
24700,117491
22280,117492
1003740,117501
23302,117503
23301,117504
23149,117505
24726,117506
24679,117507
24727,117508
24728,117509
24718,117510
24714,117514
24717,117515
24713,117516
24716,117518
24712,117519
24711,117521
24736,117529
24735,117530
24733,117532
24734,117533
24456,117534
24731,117536
24723,117537
24732,117539
24724,117540
24738,117544
24868,117566
24869,117568
24870,117569
24739,117570
24837,117590
22333,117608
23396,117609
23395,117610
23394,117611
23393,117612
1002192,117615
1002193,117616
1002190,117617
1002191,117618
24743,117627
24742,117628
24750,117630
23824,117631
24752,117632
24753,117633
24754,117634
24762,117635
24764,117637
24760,117638
24763,117639
24759,117640
24756,117641
24755,117642
24758,117643
24757,117644
24772,117645
24771,117646
24770,117647
24769,117648
24768,117649
24767,117650
23834,117651
23832,117652
23835,117653
23833,117654
23831,117655
24773,117656
24792,117658
23880,117659
23879,117660
24790,117662
24809,117666
24781,117667
24780,117668
24779,117669
24747,117670
24810,117671
24789,117672
24788,117673
24787,117674
24786,117675
24777,117676
24785,117677
24784,117678
24783,117679
24782,117680
1003723,117688
1003753,117689
1003759,117700
24816,117702
26417,117703
24407,117705
24403,117706
24698,117717
24834,117718
24835,117719
24829,117720
24830,117721
24831,117722
24833,117723
24832,117724
1003761,117736
24855,117738
24856,117739
24857,117740
24858,117741
24859,117742
24630,117746
22356,117747
24633,117748
24631,117749
24871,117752
1003461,117753
24872,117754
24873,117755
1003473,117756
1003477,117758
1003474,117760
1003478,117762
24877,117769
1003481,117770
24879,117771
24878,117772
24881,117773
24880,117774
24882,117775
1003482,117776
1003640,117777
1003639,117778
1003483,117779
1003484,117780
1003485,117781
1003486,117782
26093,117817
24484,117818
24483,117819
24486,117820
24485,117821
24487,117822
24488,117823
24489,117824
24884,117825
26686,117826
25544,117827
24369,117828
24890,117830
24897,117831
24892,117832
24898,117833
24899,117834
24425,117835
24909,117836
24910,117837
24911,117838
24912,117839
24913,117840
24917,117841
24918,117842
24889,117846
24813,117847
1003783,117850
1003786,117852
24896,117858
24895,117859
24894,117860
24893,117861
26182,117869
24929,117876
24927,117877
24928,117878
24938,117880
24939,117881
24940,117882
24941,117883
24937,117884
24942,117885
24943,117887
24944,117888
24945,117889
24946,117890
24947,117891
1003941,117893
1003947,117899
1003951,117901
1003948,117902
1003950,117903
24852,117907
24853,117908
24854,117909
24680,117910
1003976,117911
1003982,117912
1003974,117913
1003981,117914
1003975,117915
1003980,117916
1003983,117917
1003993,117927
1003999,117932
1004003,117939
1004001,117940
1004002,117941
1003953,117944
1003952,117945
24908,117950
24907,117951
24906,117952
24905,117953
24904,117955
24903,117956
24902,117957
25921,117969
24805,117970
24804,117971
24803,117972
24802,117973
24801,117974
24800,117975
24819,117976
24818,117977
1003638,117984
24964,117985
24963,117986
1005248,117987
24914,117988
24962,117989
24961,117990
24960,117992
24959,117993
1003636,117994
24970,117995
24957,117996
24956,117997
24955,117998
24954,117999
23817,118000
22370,118001
24987,118005
22369,118006
24985,118010
24865,118013
24864,118014
24863,118015
24862,118016
25077,118017
1003816,118018
1003817,118019
1003780,118020
1003781,118021
1003815,118022
1003814,118023
24482,118024
25048,118025
25039,118026
25040,118027
25042,118028
25038,118029
25041,118030
25044,118031
25045,118032
25046,118033
25047,118034
25043,118035
25016,118036
25049,118037
24989,118038
24699,118039
24990,118040
24915,118041
24991,118042
24992,118043
24993,118044
24996,118048
24997,118049
24998,118050
25003,118053
25028,118055
25037,118058
24867,118059
24866,118060
24842,118061
25050,118062
24841,118063
24840,118064
25070,118065
24988,118066
1003889,118067
1003888,118068
1003887,118069
1005456,118070
1003880,118071
1003878,118072
1003881,118074
1003879,118075
1003884,118077
1003882,118078
1003885,118079
1003883,118080
1005454,118085
24934,118089
25076,118090
24935,118091
25075,118092
25074,118093
25073,118094
26813,118095
25103,118096
25102,118097
25101,118098
25100,118099
25099,118100
25098,118101
25097,118102
25080,118103
25081,118104
25082,118105
25083,118106
25084,118107
25085,118108
25086,118109
25079,118110
